t_s,e_div12_V,e_div3_V,i_ind_fig7_A,i_tot_fig7_A
0.25880,-37.7,-2.0,6062.9,10995.2
0.25885,-37.7,-2.0,6024.2,11011.4
0.25890,-37.7,-2.0,6024.2,11011.4
0.25895,-37.7,-2.0,6062.9,11027.6
0.25900,-37.7,-2.0,6062.9,11029.5
0.25905,-37.7,-2.0,6062.9,11029.5
0.25910,-37.7,-2.0,6062.9,11029.5
0.25915,-37.7,-2.0,6067.8,11072.7
0.25920,-37.7,-2.0,6062.9,11029.5
0.25925,-37.7,-2.0,6035.7,11015.9
0.25930,-37.7,-2.0,6065.6,10997.8
0.25935,-37.7,-2.0,6035.7,11015.9
0.25940,-37.7,-2.0,6022.0,10998.6
0.25945,-37.7,-2.0,5977.2,10981.8
0.25950,-37.7,-2.0,6022.0,10998.6
0.25955,-37.7,-2.0,5982.5,10998.6
0.25960,-37.7,-2.0,5982.5,10998.6
0.25965,-37.7,-2.0,5992.5,11047.0
0.25970,-37.7,-2.0,5992.5,11057.8
0.25975,-37.7,-2.0,5992.5,11074.1
0.25980,-37.7,-2.0,5992.5,11074.1
0.25985,-37.7,-2.0,6018.6,11074.9
0.25990,-37.7,-2.0,6018.6,11074.9
0.25995,-37.7,-2.0,5992.5,11074.1
0.26000,-37.7,-2.0,6018.6,11070.4
0.26005,-37.7,-2.0,6018.6,11070.4
0.26010,-37.7,-2.0,5989.1,11070.4
0.26015,-37.7,-2.0,5964.0,11062.9
0.26020,-37.7,-2.0,5964.0,11055.4
0.26025,-37.7,-2.0,5989.1,11048.0
0.26030,-37.7,-2.0,5962.5,11040.5
0.26035,-37.7,-2.0,5962.5,11033.0
0.26040,-37.7,-2.0,6004.7,11025.5
0.26045,-37.7,-2.0,6004.7,11018.0
0.26050,-37.7,-2.0,6004.7,11010.5
0.26055,-37.7,-2.0,6004.7,11003.0
0.26060,-37.7,-2.0,6019.5,10995.5
0.26065,-37.7,-2.0,6004.7,10988.0
0.26070,-37.7,-2.0,5981.5,10980.5
0.26075,-37.7,-2.0,5981.5,10973.0
0.26080,-37.7,-2.0,5981.5,10965.5
0.26085,-37.7,-2.0,5935.4,10958.0
0.26090,-37.7,-2.0,5935.4,10950.5
0.26095,-37.7,-2.0,5939.4,10943.0
0.26100,-37.7,-2.0,5939.4,10935.5
0.26105,-37.7,-2.0,5939.4,10935.5
0.26110,-37.7,-2.0,5939.4,10935.5
0.26115,-37.7,-2.0,5972.5,10935.5
0.26120,-37.7,-2.0,5972.5,10935.5
0.26125,-37.7,-2.0,5943.5,10928.0
0.26130,-37.7,-2.0,5972.5,10920.5
0.26135,-37.7,-2.0,5972.5,10937.0
0.26140,-37.7,-2.0,5943.5,10946.4
0.26145,-37.7,-2.0,5916.4,10946.4
0.26150,-37.7,-2.0,5916.4,10966.6
0.26155,-37.7,-2.0,5943.5,10966.6
0.26160,-37.7,-2.0,5916.4,10966.6
0.26165,-37.7,-2.0,5916.4,10966.6
0.26170,-37.7,-2.0,5957.6,10966.6
0.26175,-37.7,-2.0,5957.6,10973.7
0.26180,-37.7,-2.0,5957.6,10973.7
0.26185,-37.7,-2.0,5957.6,10936.6
0.26190,-37.7,-2.0,5977.4,10936.6
0.26195,-37.7,-2.0,5957.6,10936.6
0.26200,-37.7,-2.0,5942.8,10936.6
0.26205,-37.7,-2.0,5957.8,10936.6
0.26210,-37.7,-2.0,5942.8,10975.9
0.26215,-37.7,-2.0,5929.1,10975.9
0.26220,-37.7,-2.0,5886.4,10968.4
0.26225,-37.7,-2.0,5929.1,10968.4
0.26230,-37.7,-2.0,5886.4,10968.4
0.26235,-37.7,-2.0,5886.4,10968.4
0.26240,-37.7,-2.0,5902.1,10960.9
0.26245,-37.7,-2.0,5902.1,10953.4
0.26250,-37.7,-2.0,5902.1,10945.9
0.26255,-37.7,-2.0,5902.1,10938.4
0.26260,-37.7,-2.0,5910.8,10930.9
0.26265,-37.7,-2.0,5910.8,10923.4
0.26270,-37.7,-2.0,5902.1,10915.9
0.26275,-37.7,-2.0,5902.1,10908.5
0.26280,-37.7,-2.0,5910.8,10901.0
0.26285,-37.7,-2.0,5910.5,10893.5
0.26290,-37.7,-2.0,5870.3,10886.0
0.26295,-37.7,-2.0,5870.3,10878.5
0.26300,-37.7,-2.0,5910.5,10871.0
0.26305,-37.7,-2.0,5910.5,10863.5
0.26310,-37.7,-2.0,5910.5,10856.0
0.26315,-37.7,-2.0,5910.5,10848.5
0.26320,-37.7,-2.0,5924.3,10841.0
0.26325,-37.7,-2.0,5910.5,10833.5
0.26330,-37.7,-2.0,5890.7,10826.0
0.26335,-37.7,-2.0,5911.7,10822.7
0.26340,-37.7,-2.0,5890.7,10822.7
0.26345,-37.7,-2.0,5877.1,10822.7
0.26350,-37.7,-2.0,5833.4,10822.7
0.26355,-37.7,-2.0,5877.1,10822.7
0.26360,-37.7,-2.0,5833.4,10838.3
0.26365,-37.7,-2.0,5833.4,10846.2
0.26370,-37.7,-2.0,5849.0,10846.2
0.26375,-37.7,-2.0,5849.0,10885.3
0.26380,-37.7,-2.0,5849.0,10885.3
0.26385,-37.7,-2.0,5849.0,10857.3
0.26390,-37.7,-2.0,5864.7,10885.3
0.26395,-37.7,-2.0,5864.7,10885.3
0.26400,-37.7,-2.0,5849.0,10857.3
0.26405,-37.7,-2.0,5864.7,10829.2
0.26410,-37.7,-2.0,5864.7,10829.2
0.26415,-37.7,-2.0,5834.4,10857.3
0.26420,-37.7,-2.0,5819.0,10829.2
0.26425,-37.7,-2.0,5819.0,10829.2
0.26430,-37.7,-2.0,5834.4,10868.4
0.26435,-37.7,-2.0,5808.6,10868.4
0.26440,-37.7,-2.0,5808.6,10876.2
0.26445,-37.7,-2.0,5852.3,10876.2
0.26450,-37.7,-2.0,5852.3,10876.2
0.26455,-37.7,-2.0,5852.3,10871.3
0.26460,-37.7,-2.0,5852.3,10871.3
0.26465,-37.7,-2.0,5885.3,10871.3
0.26470,-37.7,-2.0,5852.3,10863.8
0.26475,-37.7,-2.0,5849.8,10856.3
0.26480,-37.7,-2.0,5850.0,10848.8
0.26485,-37.7,-2.0,5849.8,10841.3
0.26490,-37.7,-2.0,5836.2,10833.8
0.26495,-37.7,-2.0,5796.0,10826.3
0.26500,-37.7,-2.0,5836.2,10818.8
0.26505,-37.7,-2.0,5796.0,10811.3
0.26510,-37.7,-2.0,5796.0,10803.8
0.26515,-37.7,-2.0,5811.7,10796.3
0.26520,-37.7,-2.0,5811.7,10788.8
0.26525,-37.7,-2.0,5803.0,10781.3
0.26530,-37.7,-2.0,5803.0,10773.8
0.26535,-37.7,-2.0,5811.7,10766.3
0.26540,-37.7,-2.0,5811.7,10758.8
0.26545,-37.7,-2.0,5803.0,10751.3
0.26550,-37.7,-2.0,5803.0,10743.9
0.26555,-37.7,-2.0,5803.0,10736.4
0.26560,-37.7,-2.0,5803.0,10736.4
0.26565,-37.7,-2.0,5771.0,10736.4
0.26570,-37.7,-2.0,5771.0,10736.4
0.26575,-37.7,-2.0,5794.1,10728.9
0.26580,-37.7,-2.0,5762.5,10721.4
0.26585,-37.7,-2.0,5794.1,10721.4
0.26590,-37.7,-2.0,5805.2,10736.5
0.26595,-37.7,-2.0,5833.9,10755.1
0.26600,-37.7,-2.0,5805.2,10755.1
0.26605,-37.7,-2.0,5794.1,10757.9
0.26610,-37.7,-2.0,5803.9,10789.1
0.26615,-37.7,-2.0,5794.1,10789.1
0.26620,-37.7,-2.0,5793.9,10789.1
0.26625,-37.7,-2.0,5793.9,10789.1
0.26630,-37.7,-2.0,5793.9,10789.1
0.26635,-37.7,-2.0,5743.0,10789.1
0.26640,-37.7,-2.0,5743.0,10777.5
0.26645,-37.7,-2.0,5758.6,10777.5
0.26650,-37.7,-2.0,5758.6,10747.9
0.26655,-37.7,-2.0,5756.9,10747.9
0.26660,-37.7,-2.0,5756.9,10768.1
0.26665,-37.7,-2.0,5758.6,10777.5
0.26670,-37.7,-2.0,5758.6,10777.5
0.26675,-37.7,-2.0,5756.9,10777.5
0.26680,-37.7,-2.0,5758.6,10777.5
0.26685,-37.7,-2.0,5756.9,10790.6
0.26690,-37.7,-2.0,5726.1,10802.0
0.26695,-37.7,-2.0,5725.4,10803.0
0.26700,-37.7,-2.0,5725.4,10803.0
0.26705,-37.7,-2.0,5725.4,10802.0
0.26710,-37.7,-2.0,5712.4,10795.5
0.26715,-37.7,-2.0,5712.4,10795.5
0.26720,-37.7,-2.0,5747.0,10795.5
0.26725,-37.7,-2.0,5747.0,10788.1
0.26730,-37.7,-2.0,5747.0,10780.6
0.26735,-37.7,-2.0,5756.9,10773.1
0.26740,-37.7,-2.0,5776.2,10765.6
0.26745,-37.7,-2.0,5756.9,10758.1
0.26750,-37.7,-2.0,5756.9,10750.6
0.26755,-37.7,-2.0,5756.9,10743.1
0.26760,-37.7,-2.0,5743.2,10735.6
0.26765,-37.7,-2.0,5742.2,10728.1
0.26770,-37.7,-2.0,5705.6,10720.6
0.26775,-37.7,-2.0,5742.2,10713.1
0.26780,-37.7,-2.0,5705.6,10705.6
0.26785,-37.7,-2.0,5705.6,10698.1
0.26790,-37.7,-2.0,5721.3,10690.6
0.26795,-37.7,-2.0,5721.3,10683.1
0.26800,-37.7,-2.0,5705.6,10675.6
0.26805,-37.7,-2.0,5705.6,10668.1
0.26810,-37.7,-2.0,5721.3,10660.6
0.26815,-37.7,-2.0,5721.3,10660.6
0.26820,-37.7,-0.6,5695.2,10660.6
0.26825,-37.7,4.1,5721.3,10653.1
0.26830,-37.7,4.1,5695.2,10653.1
0.26835,-37.7,4.1,5685.2,10653.1
0.26840,-37.7,4.1,5671.5,10644.3
0.26845,-37.7,4.1,5671.5,10704.9
0.26850,-37.7,-2.0,5671.5,10716.0
0.26855,-37.7,-2.0,5661.9,10732.8
0.26860,-37.7,-2.0,5671.5,10716.0
0.26865,-37.7,-2.0,5688.8,10709.8
0.26870,-37.7,-2.0,5688.8,10735.6
0.26875,-37.7,-2.0,5688.8,10709.8
0.26880,-37.7,-2.0,5716.0,10709.8
0.26885,-37.7,-2.0,5716.0,10709.8
0.26890,-37.7,-2.0,5712.7,10701.1
0.26895,-37.7,-2.0,5712.7,10696.2
0.26900,-37.7,-2.0,5712.7,10657.5
0.26905,-37.7,-2.0,5702.3,10696.2
0.26910,-37.7,-2.0,5680.4,10696.2
0.26915,-37.7,-2.0,5668.2,10696.2
0.26920,-37.7,-2.0,5680.4,10701.1
0.26925,-37.7,-2.0,5668.2,10705.9
0.26930,-37.7,-2.0,5668.2,10705.9
0.26935,-37.7,-2.0,5680.4,10705.9
0.26940,-37.7,-2.0,5680.4,10705.9
0.26945,-37.7,-2.0,5668.2,10705.9
0.26950,-37.7,-2.0,5668.2,10698.4
0.26955,-37.7,-2.0,5683.9,10690.9
0.26960,-37.7,-2.0,5683.9,10683.4
0.26965,-37.7,-2.0,5644.3,10675.9
0.26970,-37.7,-2.0,5683.9,10668.4
0.26975,-37.7,-2.0,5644.3,10660.9
0.26980,-37.7,-2.0,5633.4,10653.4
0.26985,-37.7,-2.0,5630.6,10645.9
0.26990,-37.7,-2.0,5630.6,10638.4
0.26995,-37.7,-2.0,5630.6,10630.9
0.27000,-37.7,-2.0,5598.4,10623.5
0.27005,-37.7,-2.0,5630.6,10616.0
0.27010,-37.7,-2.0,5630.6,10608.5
0.27015,-37.7,-2.0,5630.6,10601.0
0.27020,-37.7,-2.0,5630.6,10593.5
0.27025,-37.7,-2.0,5657.9,10586.0
0.27030,-37.7,-2.0,5657.9,10578.5
0.27035,-37.7,-2.0,5634.4,10571.0
0.27040,-37.7,-2.0,5634.4,10571.0
0.27045,-37.7,-2.0,5634.4,10571.0
0.27050,-37.7,-2.0,5634.4,10571.0
0.27055,-37.7,-2.0,5615.2,10566.4
0.27060,-37.7,-2.0,5615.2,10566.4
0.27065,-37.7,-2.0,5630.9,10577.5
0.27070,-37.7,-2.0,5615.2,10587.8
0.27075,-37.7,-2.0,5615.2,10592.3
0.27080,-37.7,-2.0,5630.9,10597.2
0.27085,-37.7,-2.0,5646.6,10609.3
0.27090,-37.7,-2.0,5646.6,10597.2
0.27095,-37.7,-2.0,5630.9,10597.2
0.27100,-37.7,-2.0,5646.6,10635.8
0.27105,-37.7,-2.0,5646.6,10597.2
0.27110,-37.7,-2.0,5592.9,10592.3
0.27115,-37.7,-2.0,5592.9,10583.5
0.27120,-37.7,-2.0,5592.9,10583.5
0.27125,-37.7,-2.0,5583.5,10583.5
0.27130,-37.7,-2.0,5571.7,10557.8
0.27135,-37.7,-2.0,5583.5,10583.5
0.27140,-37.7,-2.0,5572.4,10588.5
0.27145,-37.7,-2.0,5555.6,10588.5
0.27150,-37.7,-2.0,5572.4,10618.7
0.27155,-37.7,-2.0,5583.5,10618.7
0.27160,-37.7,-2.0,5613.1,10618.7
0.27165,-37.7,-2.0,5583.5,10614.4
0.27170,-37.7,-2.0,5613.1,10614.4
0.27175,-37.7,-2.0,5613.1,10614.4
0.27180,-37.7,-2.0,5572.6,10610.1
0.27185,-37.7,-2.0,5572.6,10605.8
0.27190,-37.7,-2.0,5577.8,10601.6
0.27195,-37.7,-2.0,5577.8,10597.3
0.27200,-37.7,-2.0,5572.6,10593.0
0.27205,-37.7,-2.0,5572.6,10588.7
0.27210,-37.7,-2.0,5577.8,10584.4
0.27215,-37.7,-2.0,5572.6,10580.1
0.27220,-37.7,-2.0,5577.8,10575.9
0.27225,-37.7,-2.0,5593.5,10571.6
0.27230,-37.7,-2.0,5594.6,10567.3
0.27235,-37.7,-2.0,5594.6,10563.0
0.27240,-37.7,-2.0,5593.5,10558.7
0.27245,-37.7,-2.0,5594.6,10554.4
0.27250,-37.7,-2.0,5594.6,10550.2
0.27255,-37.7,-2.0,5550.8,10545.9
0.27260,-37.7,-2.0,5550.8,10541.6
0.27265,-37.7,-2.0,5550.8,10537.3
0.27270,-37.7,-2.0,5525.3,10533.0
0.27275,-37.7,-2.0,5509.9,10528.7
0.27280,-37.7,-2.0,5525.3,10524.4
0.27285,-37.7,-2.0,5514.2,10520.2
0.27290,-37.7,-2.0,5514.2,10515.9
0.27295,-37.7,-2.0,5518.2,10515.9
0.27300,-37.7,-2.0,5525.3,10515.9
0.27305,-37.7,-2.0,5551.3,10515.9
0.27310,-37.7,-2.0,5525.3,10511.6
0.27315,-37.7,-2.0,5551.3,10511.6
0.27320,-37.7,-2.0,5551.3,10515.8
0.27325,-37.7,-2.0,5518.2,10515.8
0.27330,-37.7,-2.0,5518.2,10515.8
0.27335,-37.7,-2.0,5540.5,10545.1
0.27340,-37.7,-2.0,5540.5,10545.1
0.27345,-37.7,-2.0,5510.9,10545.1
0.27350,-37.7,-2.0,5510.9,10515.8
0.27355,-37.7,-2.0,5536.4,10515.8
0.27360,-37.7,-2.0,5510.9,10484.5
0.27365,-37.7,-2.0,5536.4,10484.5
0.27370,-37.7,-2.0,5540.5,10530.2
0.27375,-37.7,-2.0,5547.5,10530.2
0.27380,-37.7,-2.0,5547.5,10530.2
0.27385,-37.7,-2.0,5536.4,10530.2
0.27390,-37.7,-2.0,5552.3,10530.2
0.27395,-37.7,-2.0,5536.4,10567.9
0.27400,-37.7,-2.0,5508.6,10567.9
0.27405,-37.7,-2.0,5508.6,10567.9
0.27410,-37.7,-2.0,5508.6,10560.4
0.27415,-37.7,-2.0,5467.1,10560.4
0.27420,-37.7,-2.0,5465.2,10560.4
0.27425,-37.7,-2.0,5467.1,10552.9
0.27430,-37.7,-2.0,5465.2,10545.4
0.27435,-37.7,-2.0,5465.2,10537.9
0.27440,-37.7,-2.0,5467.1,10530.4
0.27445,-37.7,-2.0,5480.9,10522.9
0.27450,-37.7,-2.0,5489.6,10515.4
0.27455,-37.7,-2.0,5480.9,10507.9
0.27460,-37.7,-2.0,5489.6,10500.4
0.27465,-37.7,-2.0,5489.6,10492.9
0.27470,-37.7,-2.0,5480.9,10485.4
0.27475,-37.7,-2.0,5480.9,10478.0
0.27480,-37.7,-2.0,5489.6,10470.5
0.27485,-37.7,-2.0,5489.3,10463.0
0.27490,-37.7,-2.0,5449.1,10455.5
0.27495,-37.7,-2.0,5449.1,10448.0
0.27500,-37.7,-2.0,5478.2,10440.5
0.27505,-37.7,-2.0,5449.1,10433.0
0.27510,-37.7,-2.0,5478.2,10425.5
0.27515,-37.7,-2.0,5489.3,10418.0
0.27520,-37.7,-2.0,5503.1,10410.5
0.27525,-37.7,-2.0,5489.3,10410.5
0.27530,-37.7,-2.0,5478.2,10410.5
0.27535,-37.7,-2.0,5490.5,10403.0
0.27540,-37.7,-2.0,5478.2,10403.0
0.27545,-37.7,-2.0,5466.5,10403.0
0.27550,-37.7,-2.0,5466.5,10417.1
0.27555,-37.7,-2.0,5466.5,10425.0
0.27560,-37.7,-2.0,5412.2,10425.0
0.27565,-37.7,-2.0,5412.2,10432.8
0.27570,-37.7,-2.0,5427.8,10432.8
0.27575,-37.7,-2.0,5412.2,10432.8
0.27580,-37.7,-2.0,5412.2,10448.5
0.27585,-37.7,-2.0,5427.8,10432.8
0.27590,-37.7,-2.0,5443.5,10448.5
0.27595,-37.7,-2.0,5443.5,10448.5
0.27600,-37.7,-2.0,5427.8,10432.8
0.27605,-37.7,-2.0,5443.5,10432.8
0.27610,-37.7,-2.0,5443.5,10448.5
0.27615,-37.7,-2.0,5427.8,10448.5
0.27620,-37.7,-2.0,5443.5,10448.5
0.27625,-37.7,-2.0,5427.8,10455.0
0.27630,-37.7,-2.0,5408.9,10455.0
0.27635,-37.7,-2.0,5395.3,10450.9
0.27640,-37.7,-2.0,5395.3,10450.9
0.27645,-37.7,-2.0,5395.3,10450.9
0.27650,-37.7,-2.0,5395.3,10450.9
0.27655,-37.7,-2.0,5395.3,10443.4
0.27660,-37.7,-2.0,5420.0,10435.9
0.27665,-37.7,-2.0,5420.0,10428.4
0.27670,-37.7,-2.0,5420.0,10420.9
0.27675,-37.7,-2.0,5439.7,10413.4
0.27680,-37.7,-2.0,5446.1,10405.9
0.27685,-37.7,-2.0,5439.7,10398.4
0.27690,-37.7,-2.0,5439.7,10390.9
0.27695,-37.7,-2.0,5439.7,10383.4
0.27700,-37.7,-2.0,5426.1,10375.9
0.27705,-37.7,-2.0,5413.1,10368.4
0.27710,-37.7,-2.0,5390.5,10360.9
0.27715,-37.7,-2.0,5413.1,10353.4
0.27720,-37.7,-2.0,5390.5,10345.9
0.27725,-37.7,-2.0,5390.5,10338.5
0.27730,-37.7,-2.0,5406.1,10331.0
0.27735,-37.7,-2.0,5406.1,10323.5
0.27740,-37.7,-2.0,5390.5,10316.0
0.27745,-37.7,-2.0,5390.5,10313.0
0.27750,-37.7,-2.0,5406.1,10313.0
0.27755,-37.7,-2.0,5406.1,10313.0
0.27760,-37.7,-2.0,5368.0,10313.0
0.27765,-37.7,-2.0,5406.1,10308.5
0.27770,-37.7,-2.0,5368.0,10313.0
0.27775,-37.7,-2.0,5366.1,10314.2
0.27780,-37.7,-2.0,5354.4,10314.2
0.27785,-37.7,-2.0,5354.4,10334.4
0.27790,-37.7,-2.0,5354.4,10341.2
0.27795,-37.7,-2.0,5331.8,10377.8
0.27800,-37.7,-2.0,5354.4,10377.8
0.27805,-37.7,-2.0,5361.8,10392.7
0.27810,-37.7,-2.0,5361.8,10405.5
0.27815,-37.7,-2.0,5361.8,10392.7
0.27820,-37.7,-2.0,5398.8,10392.7
0.27825,-37.7,-2.0,5398.8,10392.7
0.27830,-37.7,-2.0,5382.7,10379.0
0.27835,-37.7,-2.0,5385.2,10372.0
0.27840,-37.7,-2.0,5385.2,10342.4
0.27845,-37.7,-2.0,5382.7,10372.0
0.27850,-37.7,-2.0,5351.4,10372.0
0.27855,-37.7,-2.0,5351.4,10363.0
0.27860,-37.7,-2.0,5353.1,10372.0
0.27865,-37.7,-2.0,5351.4,10372.0
0.27870,-37.7,-2.0,5351.4,10384.5
0.27875,-37.7,-2.0,5353.1,10392.2
0.27880,-37.7,-2.0,5353.1,10405.9
0.27885,-37.7,-2.0,5353.1,10405.9
0.27890,-37.7,-2.0,5353.1,10399.9
0.27895,-37.7,-2.0,5368.8,10399.9
0.27900,-37.7,-2.0,5368.8,10399.9
0.27905,-37.7,-2.0,5327.1,10399.9
0.27910,-37.7,-2.0,5368.8,10392.4
0.27915,-37.7,-2.0,5327.1,10384.9
0.27920,-37.7,-2.0,5313.4,10377.4
0.27925,-37.7,-2.0,5304.3,10369.9
0.27930,-37.7,-2.0,5313.4,10362.4
0.27935,-37.7,-2.0,5303.6,10354.9
0.27940,-37.7,-2.0,5277.8,10347.4
0.27945,-37.7,-2.0,5303.6,10339.9
0.27950,-37.7,-2.0,5292.4,10332.5
0.27955,-37.7,-2.0,5292.4,10325.0
0.27960,-37.7,-2.0,5293.5,10317.5
0.27965,-37.7,-2.0,5303.6,10310.0
0.27970,-37.7,-2.0,5330.1,10302.5
0.27975,-37.7,-2.0,5303.6,10295.0
0.27980,-37.7,-2.0,5330.1,10287.5
0.27985,-37.7,-2.0,5330.1,10280.0
0.27990,-37.7,-2.0,5293.5,10272.5
0.27995,-37.7,-2.0,5293.5,10265.0
0.28000,-37.7,-2.0,5315.7,10265.0
0.28005,-37.7,-2.0,5315.7,10265.0
0.28010,-37.7,-2.0,5289.6,10257.5
0.28015,-37.7,-2.0,5289.6,10257.5
0.28020,-37.7,-2.0,5314.6,10257.5
0.28025,-37.7,-2.0,5289.6,10320.7
0.28030,-37.7,-2.0,5314.6,10320.7
0.28035,-37.7,-2.0,5315.7,10320.7
0.28040,-37.7,-2.0,5325.7,10330.7
0.28045,-37.7,-2.0,5325.7,10330.7
0.28050,-37.7,-2.0,5314.6,10291.2
0.28055,-37.7,-2.0,5331.4,10336.0
0.28060,-37.7,-2.0,5314.6,10291.2
0.28065,-37.7,-2.0,5297.3,10277.5
0.28070,-37.7,-2.0,5315.3,10247.6
0.28075,-37.7,-2.0,5297.3,10277.5
0.28080,-37.7,-2.0,5283.7,10250.3
0.28085,-37.7,-2.0,5240.5,10245.4
0.28090,-37.7,-2.0,5283.7,10250.3
0.28095,-37.7,-2.0,5240.5,10250.3
0.28100,-37.7,-2.0,5240.5,10250.3
0.28105,-37.7,-2.0,5256.1,10317.3
0.28110,-37.7,-2.0,5256.1,10317.3
0.28115,-37.7,-2.0,5256.1,10317.3
0.28120,-37.7,-2.0,5256.1,10309.3
0.28125,-37.7,-2.0,5268.3,10309.3
0.28130,-37.7,-2.0,5268.3,10309.3
0.28135,-37.7,-2.0,5256.1,10301.3
0.28140,-37.7,-2.0,5268.3,10293.2
0.28145,-37.7,-2.0,5268.3,10285.2
0.28150,-37.7,-2.0,5237.8,10277.2
0.28155,-37.7,-2.0,5225.6,10269.1
0.28160,-37.7,-2.0,5225.6,10261.1
0.28165,-37.7,-2.0,5237.8,10253.1
0.28170,-37.7,-2.0,5212.2,10245.0
0.28175,-37.7,-2.0,5212.2,10237.0
0.28180,-37.7,-2.0,5256.4,10229.0
0.28185,-37.7,-2.0,5256.4,10220.9
0.28190,-37.7,-2.0,5256.4,10212.9
0.28195,-37.7,-2.0,5256.4,10204.9
0.28200,-37.7,-2.0,5288.6,10196.8
0.28205,-37.7,-2.0,5256.4,10188.8
0.28210,-37.7,-2.0,5256.4,10180.8
0.28215,-37.7,-2.0,5256.4,10172.7
0.28220,-37.7,-2.0,5253.6,10164.7
0.28225,-37.7,-2.0,5242.8,10164.7
0.28230,-37.7,-2.0,5203.1,10164.7
0.28235,-37.7,-2.0,5242.8,10164.7
0.28240,-37.7,-2.0,5203.1,10158.6
0.28245,-37.7,-2.0,5203.1,10158.6
0.28250,-37.7,-2.0,5218.8,10184.3
0.28255,-37.7,-2.0,5203.1,10184.6
0.28260,-37.7,-2.0,5203.1,10197.2
0.28265,-37.7,-2.0,5218.8,10197.2
0.28270,-37.7,-2.0,5234.4,10210.0
0.28275,-37.7,-2.0,5234.4,10197.2
0.28280,-37.7,-2.0,5218.8,10197.2
0.28285,-37.7,-2.0,5234.4,10197.2
0.28290,-37.7,-2.0,5234.4,10197.2
0.28295,-37.7,-2.0,5190.9,10197.2
0.28300,-37.7,-2.0,5190.9,10171.1
0.28305,-37.7,-2.0,5190.9,10171.1
0.28310,-37.7,-2.0,5190.9,10203.2
0.28315,-37.7,-2.0,5186.9,10171.1
0.28320,-37.7,-2.0,5186.9,10203.2
0.28325,-37.7,-2.0,5187.1,10214.3
0.28330,-37.7,-2.0,5150.5,10224.8
0.28335,-37.7,-2.0,5187.1,10224.8
0.28340,-37.7,-2.0,5198.2,10229.5
0.28345,-37.7,-2.0,5232.3,10255.2
0.28350,-37.7,-2.0,5198.2,10255.2
0.28355,-37.7,-2.0,5226.6,10257.2
0.28360,-37.7,-2.0,5226.6,10265.3
0.28365,-37.7,-2.0,5207.2,10257.3
0.28370,-37.7,-2.0,5213.0,10257.3
0.28375,-37.7,-2.0,5213.0,10257.3
0.28380,-37.7,-2.0,5207.2,10257.3
0.28385,-37.7,-2.0,5176.2,10257.3
0.28390,-37.7,-2.0,5176.2,10249.3
0.28395,-37.7,-2.0,5181.4,10241.2
0.28400,-37.7,-2.0,5176.2,10233.2
0.28405,-37.7,-2.0,5176.2,10225.2
0.28410,-37.7,-2.0,5181.4,10217.1
0.28415,-37.7,-2.0,5181.4,10209.1
0.28420,-37.7,-2.0,5181.4,10201.1
0.28425,-37.7,-2.0,5181.4,10193.0
0.28430,-37.7,-2.0,5197.1,10185.0
0.28435,-37.7,-2.0,5197.1,10177.0
0.28440,-37.7,-2.0,5154.9,10168.9
0.28445,-37.7,-2.0,5197.1,10160.9
0.28450,-37.7,-2.0,5154.9,10152.9
0.28455,-37.7,-2.0,5141.2,10144.8
0.28460,-37.7,-2.0,5129.2,10136.8
0.28465,-37.7,-2.0,5141.2,10128.8
0.28470,-37.7,-2.0,5128.9,10120.7
0.28475,-37.7,-2.0,5106.1,10112.7
0.28480,-37.7,-2.0,5128.9,10112.7
0.28485,-37.7,-2.0,5117.8,10112.7
0.28490,-37.7,-2.0,5117.8,10112.7
0.28495,-37.7,-2.0,5121.8,10111.1
0.28500,-37.7,-2.0,5128.9,10111.1
0.28505,-37.7,-2.0,5154.9,10148.7
0.28510,-37.7,-2.0,5128.9,10148.7
0.28515,-37.7,-2.0,5154.9,10166.6
0.28520,-37.7,-2.0,5154.9,10166.6
0.28525,-37.7,-2.0,5121.8,10148.7
0.28530,-37.7,-2.0,5121.8,10119.4
0.28535,-37.7,-2.0,5144.0,10119.4
0.28540,-37.7,-2.0,5144.0,10148.7
0.28545,-37.7,-2.0,5114.4,10119.4
0.28550,-37.7,-2.0,5114.4,10119.4
0.28555,-37.7,-2.0,5139.9,10144.9
0.28560,-37.7,-2.0,5114.4,10119.4
0.28565,-37.7,-2.0,5139.9,10144.9
0.28570,-37.7,-2.0,5144.0,10149.0
0.28575,-37.7,-2.0,5151.1,10156.0
0.28580,-37.7,-2.0,5151.1,10164.7
0.28585,-37.7,-2.0,5139.9,10164.8
0.28590,-37.7,-2.0,5159.7,10164.8
0.28595,-37.7,-2.0,5139.9,10164.8
0.28600,-37.7,-2.0,5125.1,10164.8
0.28605,-37.7,-2.0,5140.2,10164.8
0.28610,-37.7,-2.0,5125.1,10157.3
0.28615,-37.7,-2.0,5111.5,10149.8
0.28620,-37.7,-2.0,5068.8,10142.3
0.28625,-37.7,-2.0,5111.5,10134.8
0.28630,-37.7,-2.0,5068.8,10127.3
0.28635,-37.7,-2.0,5068.8,10119.8
0.28640,-37.7,-2.0,5084.4,10112.3
0.28645,-37.7,-2.0,5084.4,10104.8
0.28650,-37.7,-2.0,5084.4,10097.3
0.28655,-37.7,-2.0,5084.4,10089.8
0.28660,-37.7,-2.0,5093.1,10082.3
0.28665,-37.7,-2.0,5093.1,10074.8
